Open,High,Low,Close,Volume
1.1923,1.19312,1.19193,1.19277,2370
1.19276,1.19323,1.19252,1.19259,1859
1.19259,1.193,1.19214,1.19297,1624
1.19297,1.19335,1.19268,1.19286,1165
1.19279,1.19327,1.19233,1.19271,959
1.19271,1.19298,1.19244,1.19247,1127
1.19247,1.19271,1.19243,1.19263,1045
1.19264,1.19316,1.19222,1.19229,1845
1.19231,1.19321,1.19224,1.19278,1915
1.19278,1.19284,1.19221,1.19263,2114
1.19263,1.1937,1.1925,1.19336,2129
1.19335,1.19386,1.19328,1.19376,1222
1.19376,1.19386,1.19343,1.19348,1245
1.19348,1.19351,1.19274,1.19298,2189
1.19298,1.19299,1.19156,1.19163,3499
1.19163,1.19288,1.19137,1.19267,3615
1.19266,1.19354,1.19223,1.19284,3524
1.19284,1.19455,1.1927,1.19441,2803
1.19439,1.19517,1.19429,1.1947,2823
1.1947,1.19499,1.19204,1.1923,5336
1.1923,1.19275,1.18973,1.19026,6984
1.19026,1.19137,1.19001,1.1909,5024
1.19091,1.191,1.18823,1.18943,4913
1.18943,1.18987,1.18899,1.18932,3669
1.18932,1.19095,1.18927,1.19028,4184
1.19028,1.1909,1.19019,1.19038,2535
1.19038,1.19103,1.19028,1.19049,1708
1.19051,1.19068,1.19011,1.1902,947
1.19017,1.1905,1.18971,1.19009,926
1.19009,1.19039,1.19009,1.1902,901
1.19019,1.19049,1.19002,1.19023,1225
1.19023,1.1906,1.18999,1.19012,2165
1.19012,1.19021,1.18926,1.18968,2545
1.18968,1.19017,1.1896,1.19017,1532
1.19016,1.19042,1.18993,1.19011,1358
1.19011,1.19037,1.18994,1.19035,1155
1.19035,1.19042,1.18978,1.18979,1628
1.18979,1.19081,1.18969,1.19077,1662
1.19077,1.19081,1.1891,1.18911,2446
1.18911,1.18998,1.18863,1.1898,2802
1.18988,1.19166,1.18967,1.19104,2997
1.19104,1.19155,1.19066,1.19111,2052
1.19112,1.19119,1.18925,1.18935,3354
1.18935,1.19138,1.18913,1.19116,3968
1.19114,1.19125,1.19006,1.19011,4161
1.19008,1.19152,1.19007,1.19079,3963
1.19077,1.1913,1.19027,1.1904,4286
1.19039,1.19042,1.18968,1.19016,3565
1.19016,1.191,1.18977,1.19062,2643
1.19145,1.19851,1.19145,1.19773,12413
1.19773,1.19829,1.19614,1.19771,6520
1.19771,1.19853,1.19746,1.19779,1751
1.19777,1.19809,1.19758,1.19802,441
1.19802,1.19873,1.19774,1.19785,1631
1.19784,1.19839,1.1978,1.19828,1287
1.1982,1.19879,1.19784,1.19854,2799
1.19854,1.19864,1.1967,1.19691,2706
1.19692,1.19713,1.19653,1.19709,1757
1.19709,1.1975,1.19588,1.19592,3345
1.19592,1.1964,1.19552,1.19614,1604
1.19614,1.19686,1.19587,1.19648,1872
1.19648,1.19799,1.19648,1.19793,1942
1.19792,1.1989,1.19429,1.19473,6813
1.19474,1.19556,1.19351,1.19475,5219
1.19474,1.19504,1.19372,1.19422,4234
1.19423,1.1944,1.19341,1.19399,3240
1.19398,1.19498,1.19365,1.19411,4262
1.19413,1.19477,1.19219,1.19283,6137
1.19283,1.19295,1.19104,1.19168,6324
1.19166,1.19252,1.19085,1.192,6433
1.192,1.19284,1.19155,1.19262,5152
1.19261,1.19389,1.1917,1.19204,4675
1.19204,1.19318,1.19154,1.19292,3588
1.19293,1.193,1.19087,1.19135,4065
1.19134,1.19171,1.19062,1.19103,4352
1.19103,1.19187,1.19103,1.19135,1723
1.19135,1.19177,1.19105,1.19135,627
1.19134,1.19206,1.19133,1.1917,974
1.1917,1.19192,1.1914,1.19176,1349
1.19177,1.19187,1.19042,1.19072,2668
1.19072,1.1913,1.19027,1.19098,3231
1.19098,1.1911,1.19019,1.19086,2155
1.19086,1.19165,1.19049,1.19143,3093
1.19143,1.19199,1.19124,1.19187,2027
1.19187,1.19192,1.1911,1.1918,1764
1.19181,1.19278,1.19132,1.19254,2691
1.19253,1.19372,1.19199,1.19321,3973
1.19322,1.1937,1.19208,1.1923,4472
1.19229,1.19233,1.18926,1.18934,3655
1.18934,1.18986,1.18905,1.1898,2671
1.1898,1.19092,1.18949,1.18994,2961
1.18992,1.19053,1.1894,1.19,4109
1.19,1.19043,1.18738,1.18811,10515
1.1881,1.18873,1.18761,1.18865,5295
1.18865,1.19118,1.18841,1.1909,5643
1.19087,1.19118,1.19,1.19075,3876
1.19075,1.19112,1.19048,1.19092,1721
1.19094,1.19124,1.1906,1.19082,1841
1.19082,1.191,1.19052,1.19052,1543
1.19052,1.19072,1.19021,1.19044,1164
1.18828,1.18887,1.18754,1.18845,1981
1.18845,1.189,1.18816,1.18836,1162
1.18836,1.18923,1.18834,1.1885,1677
1.1885,1.18869,1.1875,1.18845,2258
1.18845,1.18931,1.18843,1.18925,1457
1.18925,1.18984,1.18915,1.18951,1396
1.18952,1.1899,1.18928,1.18933,1193
1.18933,1.18997,1.18915,1.18937,1338
1.18936,1.18957,1.18824,1.18829,2578
1.18829,1.18887,1.18744,1.18841,3965
1.18841,1.1906,1.18758,1.19023,4699
1.19022,1.1906,1.18933,1.19,3226
1.19,1.19109,1.18993,1.19105,2802
1.19105,1.19304,1.19098,1.19276,3868
1.19276,1.19314,1.19164,1.19229,4203
1.19229,1.19281,1.19108,1.19167,4856
1.19167,1.19273,1.19133,1.19218,4609
1.19218,1.19395,1.19204,1.19319,4168
1.19321,1.19391,1.19286,1.19391,2956
1.19391,1.19467,1.1935,1.19415,2123
1.19413,1.19443,1.194,1.1942,1268
1.19419,1.19422,1.19357,1.19363,1135
1.19362,1.19377,1.19322,1.19323,1166
1.19323,1.19352,1.19304,1.19332,1121
1.19337,1.19349,1.19316,1.19333,978
1.19334,1.19357,1.19288,1.19323,981
1.19323,1.19407,1.19284,1.19334,2156
1.19335,1.1937,1.19264,1.19295,2679
1.19294,1.19332,1.19229,1.19256,2311
1.19256,1.19322,1.19243,1.19317,1421
1.1931,1.19334,1.19229,1.19232,1634
1.19231,1.19256,1.19195,1.19247,1835
1.19249,1.19291,1.19215,1.19274,2112
1.19275,1.1932,1.19025,1.19052,3180
1.19052,1.19079,1.1886,1.18988,4433
1.18988,1.19002,1.18909,1.18911,3412
1.18911,1.18999,1.18826,1.18846,4631
1.18847,1.18857,1.18773,1.18808,3736
1.18807,1.18948,1.18786,1.18891,3442
1.18891,1.18914,1.18707,1.18728,3999
1.18728,1.18757,1.18614,1.18738,4306
1.18737,1.18767,1.18636,1.18723,3557
1.18724,1.18728,1.18585,1.18636,3777
1.18637,1.18663,1.18556,1.18571,2757
1.18571,1.18577,1.18487,1.18516,2345
1.18516,1.18559,1.18477,1.18481,2501
1.1848,1.18509,1.18423,1.18492,1497
1.18492,1.18532,1.18469,1.1848,649
1.18477,1.18516,1.18469,1.18471,804
1.18473,1.18478,1.18361,1.18397,1602
1.184,1.18479,1.18397,1.18427,1896
1.18427,1.18508,1.18397,1.18481,2305
1.18481,1.18493,1.18419,1.18451,2203
1.18452,1.18496,1.18439,1.18488,1527
1.18488,1.1849,1.18427,1.18463,1359
1.18462,1.18463,1.18387,1.18406,1801
1.18406,1.18472,1.18335,1.18468,2333
1.18468,1.18472,1.18176,1.18208,4044
1.18205,1.18327,1.18123,1.18266,5501
1.18267,1.18448,1.18226,1.1835,3956
1.1835,1.18351,1.18188,1.18229,3027
1.18229,1.18359,1.18223,1.18335,2670
1.18335,1.18366,1.18239,1.18338,3300
1.18338,1.18338,1.18143,1.18226,5391
1.18227,1.18303,1.1817,1.18286,4330
1.18289,1.18389,1.18242,1.18306,4008
1.18304,1.18369,1.1823,1.18236,3471
1.18236,1.1829,1.18199,1.18271,2630
1.18272,1.18306,1.18209,1.18209,2450
1.18209,1.18231,1.18125,1.18125,2338
1.18125,1.18165,1.18097,1.18121,1510
1.18122,1.18145,1.18106,1.18123,415
1.18122,1.18147,1.18088,1.18115,1827
1.18116,1.18145,1.18105,1.18127,865
1.18128,1.18176,1.18112,1.18175,1728
1.18175,1.18176,1.18041,1.18118,2827
1.18119,1.18253,1.18117,1.1824,2601
1.1824,1.18277,1.1822,1.18229,1722
1.18229,1.18239,1.18186,1.18206,2029
1.18205,1.1826,1.18195,1.18199,1637
1.182,1.18215,1.18141,1.18162,2058
1.18162,1.18186,1.18045,1.18059,3046
1.1806,1.18165,1.18015,1.18051,4200
1.18051,1.18137,1.18037,1.18104,2722
1.18104,1.18179,1.18083,1.1814,2712
1.1814,1.18176,1.18038,1.18049,3291
1.1805,1.18097,1.1791,1.17975,4827
1.17975,1.18154,1.17965,1.18081,6285
1.18079,1.18125,1.17922,1.17997,6192
1.17996,1.17998,1.17734,1.17761,5775
1.1776,1.17808,1.17627,1.17629,4249
1.1763,1.17762,1.17619,1.17745,4229
1.17745,1.17818,1.17696,1.17769,3174
1.17768,1.17789,1.17651,1.17672,2959
1.17673,1.17692,1.17621,1.17635,1327
1.17635,1.17734,1.17621,1.17677,684
1.17683,1.17738,1.17677,1.17734,747
1.17736,1.17772,1.17711,1.17756,849
1.17758,1.17837,1.17716,1.1782,2473
1.1782,1.17847,1.17796,1.17835,1928
1.17835,1.17844,1.17765,1.17797,1572
1.17797,1.1782,1.1779,1.17809,965
1.1781,1.1781,1.17746,1.17766,884
1.17766,1.17841,1.17766,1.17833,834
1.17831,1.17867,1.17806,1.17832,1473
1.17832,1.17892,1.1776,1.17866,2867
1.17866,1.17883,1.17752,1.17875,3378
1.17874,1.17974,1.1783,1.17924,3104
1.17922,1.17937,1.17774,1.17817,2492
1.17821,1.17827,1.17719,1.17741,2562
1.17743,1.17846,1.17728,1.17763,3255
1.17762,1.17884,1.17761,1.17838,4510
1.17838,1.17912,1.17785,1.17901,4127
1.17902,1.18049,1.17853,1.17966,4802
1.17965,1.17992,1.17926,1.17988,2916
1.17988,1.17999,1.1786,1.17904,1954
1.17904,1.17922,1.17841,1.17893,2216
1.17895,1.17993,1.17886,1.17978,1993
1.17978,1.17999,1.17917,1.17933,1387
1.17886,1.17918,1.17884,1.17907,245
1.17907,1.17936,1.17889,1.17908,1383
1.17908,1.1791,1.17858,1.17874,1128
1.17873,1.17896,1.17778,1.17805,1867
1.17805,1.17873,1.17751,1.17856,2130
1.17854,1.17911,1.17832,1.17907,1692
1.17907,1.17907,1.17846,1.17862,1054
1.17861,1.17879,1.17784,1.17789,1072
1.17789,1.17796,1.17734,1.17757,1749
1.17758,1.17842,1.17729,1.17807,2762
1.17807,1.17937,1.17786,1.17867,3489
1.17866,1.17872,1.17628,1.17665,4330
1.17667,1.17811,1.17657,1.1775,2904
1.1775,1.178,1.17678,1.17713,2761
1.17713,1.17826,1.17649,1.17808,3059
1.17807,1.17886,1.17774,1.17855,3820
1.17856,1.17925,1.17736,1.17778,4760
1.17777,1.17854,1.17629,1.17635,5663
1.17636,1.1784,1.17608,1.17778,4141
1.17781,1.17812,1.17731,1.17738,2303
1.17738,1.17784,1.177,1.17702,2106
1.17702,1.17728,1.17635,1.17637,2297
1.17636,1.17712,1.17636,1.17679,1890
1.17675,1.17678,1.17631,1.17642,1098
1.1764,1.17709,1.17622,1.17665,458
1.17655,1.17725,1.17646,1.17675,812
1.17675,1.17692,1.1766,1.17684,918
1.17684,1.17713,1.17641,1.17702,1547
1.17702,1.17736,1.17647,1.17726,1529
1.17722,1.17725,1.17639,1.1765,1414
1.17651,1.17707,1.17651,1.17667,1048
1.17677,1.17677,1.17605,1.17641,979
1.17641,1.17656,1.17604,1.17611,983
1.1761,1.17655,1.17409,1.17473,3633
1.17474,1.17551,1.17332,1.17356,4580
1.17356,1.17474,1.17337,1.17463,3194
1.17462,1.17497,1.17358,1.17392,2478
1.17392,1.17438,1.17307,1.17323,2532
1.17325,1.174,1.17289,1.17349,3819
1.17348,1.17431,1.17276,1.17312,4742
1.17312,1.17376,1.17114,1.17193,5064
1.17188,1.17311,1.1716,1.17251,5511
1.17249,1.17331,1.17211,1.17239,3360
1.17239,1.17262,1.1716,1.17185,2418
1.17186,1.172,1.17138,1.17146,1630
1.17146,1.1718,1.17145,1.17172,1166
1.17173,1.17232,1.17161,1.17198,1236
1.17198,1.17205,1.17151,1.17169,1283
1.1717,1.17183,1.1714,1.17166,445
1.17165,1.17196,1.17165,1.17174,921
1.17175,1.17242,1.1715,1.1723,853
1.1723,1.17259,1.17194,1.17224,2262
1.17224,1.17238,1.17105,1.17137,1880
1.17137,1.17137,1.1707,1.17071,1786
1.17071,1.17093,1.17045,1.17073,1968
1.17073,1.17082,1.17041,1.17076,1200
1.17077,1.17129,1.17057,1.17082,1219
1.17082,1.17273,1.17046,1.17271,3159
1.17271,1.17378,1.17218,1.17314,3458
1.17314,1.17481,1.17301,1.17465,3458
1.17462,1.17462,1.17291,1.17292,2591
1.17292,1.17354,1.17214,1.17346,2426
1.17349,1.17398,1.1727,1.17314,2843
1.17313,1.17326,1.17212,1.17256,4060
1.17256,1.17396,1.17212,1.17351,3719
1.17352,1.17598,1.17352,1.17518,6175
1.17515,1.17529,1.17289,1.17421,5153
1.17422,1.17529,1.17422,1.17498,2886
1.17498,1.17551,1.17389,1.17393,2264
1.17391,1.174,1.17239,1.17257,2085
1.17257,1.17302,1.17196,1.17263,2005
1.17263,1.17303,1.17231,1.17298,1402
1.17298,1.17308,1.17253,1.17274,746
1.17274,1.17292,1.17211,1.17256,907
1.17261,1.17278,1.17224,1.17272,745
1.17273,1.17321,1.17215,1.17293,2345
1.17296,1.17321,1.17273,1.17297,2007
1.173,1.17327,1.17215,1.17245,1880
1.17245,1.17274,1.17234,1.17243,1331
1.17243,1.17268,1.17144,1.17156,1682
1.17156,1.17209,1.17137,1.17176,1544
1.17172,1.17334,1.17124,1.17322,3393
1.17323,1.17429,1.1721,1.17413,4326
1.17411,1.17446,1.17272,1.17278,3627
1.17278,1.17442,1.17244,1.17398,2797
1.17399,1.17503,1.17354,1.1737,2596
1.1737,1.17429,1.1733,1.17407,2962
1.17412,1.17538,1.174,1.17451,3709
1.17451,1.17632,1.1745,1.17541,4480
1.17536,1.17652,1.17387,1.17595,4832
1.17595,1.17743,1.17555,1.17717,2900
1.17719,1.17799,1.1769,1.17729,1564
1.17729,1.17784,1.17711,1.17731,1143
1.17731,1.17742,1.17665,1.17711,1054
1.17711,1.17769,1.17686,1.1776,763
1.17761,1.17779,1.17715,1.17759,748
1.1776,1.17774,1.17737,1.17743,612
1.17743,1.17824,1.17743,1.178,593
1.178,1.17802,1.17754,1.17773,376
1.17773,1.17838,1.177,1.17714,954
1.17713,1.17749,1.17692,1.17716,701
1.17716,1.17781,1.17694,1.1778,806
1.1778,1.17812,1.17763,1.17792,1377
1.17791,1.17796,1.17757,1.17778,623
1.17779,1.17803,1.17759,1.17775,432
1.17775,1.17818,1.17744,1.17748,651
1.17748,1.17801,1.17694,1.17775,1074
1.17775,1.17864,1.17743,1.17817,903
1.17817,1.17851,1.17784,1.17786,717
1.17786,1.17811,1.17755,1.17777,530
1.17778,1.17799,1.17719,1.17729,641
1.1773,1.1786,1.17583,1.17684,2119
1.17684,1.1769,1.17488,1.17674,1717
1.17674,1.17677,1.17529,1.17574,974
1.17575,1.17602,1.17544,1.17591,3931
1.1759,1.17617,1.17563,1.17592,2195
1.17593,1.17622,1.17588,1.17617,1368
1.17619,1.17634,1.17601,1.17609,1425
1.17609,1.17643,1.17599,1.17601,661
1.17602,1.17638,1.17585,1.17608,595
1.17543,1.17588,1.17511,1.17545,330
1.17547,1.17668,1.17541,1.17621,2424
1.17623,1.17677,1.1758,1.17676,1167
1.17675,1.17676,1.17615,1.17648,1364
1.17648,1.17717,1.1764,1.17699,1068
1.17699,1.17703,1.17657,1.17664,1115
1.17664,1.17707,1.17649,1.17701,829
1.17701,1.17706,1.17589,1.17589,709
1.17589,1.17606,1.17479,1.17494,835
1.17493,1.17538,1.17467,1.17488,1188
1.17487,1.17529,1.17415,1.17428,1471
1.17428,1.17571,1.17409,1.17473,1506
1.17473,1.17491,1.17404,1.17408,1126
1.17408,1.17509,1.17382,1.17494,1040
1.17495,1.17589,1.17486,1.17586,1511
1.17587,1.17809,1.17561,1.17786,2745
1.1779,1.18027,1.17778,1.17967,2958
1.17967,1.18149,1.17964,1.17989,4078
1.17989,1.18132,1.17957,1.18099,2352
1.18096,1.18168,1.18094,1.18161,1424
1.18161,1.18196,1.18122,1.18128,1154
1.18128,1.18131,1.18094,1.18109,1163
1.18109,1.18136,1.18077,1.18131,1276
1.1813,1.1813,1.18094,1.18125,786
1.18125,1.18143,1.18102,1.18125,333
1.18125,1.18154,1.18115,1.18141,1022
1.18143,1.18175,1.18141,1.18169,727
1.18167,1.18217,1.18131,1.1814,1524
1.1814,1.18171,1.18088,1.18106,1508
1.18107,1.18117,1.18034,1.18076,2354
1.18076,1.18076,1.17998,1.18025,1577
1.18025,1.18099,1.18019,1.18055,1252
1.18057,1.18123,1.18054,1.18107,1480
1.18107,1.18168,1.18024,1.18044,2756
1.18044,1.18209,1.1797,1.18206,3536
1.18198,1.18198,1.17951,1.18136,3738
1.18137,1.18219,1.18065,1.18127,3252
1.18126,1.18188,1.18023,1.1808,2457
1.1808,1.18096,1.18025,1.18055,2491
1.18057,1.18335,1.1804,1.18285,4201
1.18286,1.184,1.18262,1.18395,4628
1.18395,1.18459,1.18358,1.18383,4182
1.18383,1.18534,1.18375,1.18508,2275
1.18511,1.1856,1.18459,1.18555,1940
1.18555,1.18605,1.18521,1.18554,1818
1.18554,1.18742,1.18538,1.1871,2257
1.1871,1.1874,1.18667,1.18737,1600
1.18737,1.18776,1.18723,1.1874,1313
1.1873,1.18763,1.1869,1.18711,542
1.18711,1.18746,1.18711,1.18713,752
1.18716,1.18742,1.18703,1.18737,952
1.1874,1.18756,1.18684,1.18722,1851
1.18722,1.18779,1.18716,1.1873,2635
1.18731,1.18751,1.18658,1.18672,2602
1.1867,1.18695,1.18654,1.18668,1625
1.18668,1.18719,1.18667,1.18708,1170
1.18708,1.18751,1.18691,1.18742,1434
1.18742,1.18818,1.18639,1.18703,3953
1.18703,1.18817,1.1865,1.18788,4368
1.18788,1.18874,1.18659,1.18861,4067
1.18861,1.18897,1.18772,1.18844,3159
1.18843,1.18984,1.18829,1.18922,3172
1.18922,1.18971,1.18863,1.18892,3510
1.18892,1.18895,1.18767,1.18846,4307
1.18846,1.18979,1.18821,1.18915,4225
1.18915,1.19147,1.18879,1.19007,5670
1.19007,1.19036,1.18873,1.18892,4352
1.18892,1.18903,1.18819,1.18824,2217
1.18824,1.18869,1.18803,1.18826,1677
1.18825,1.18855,1.18647,1.18656,2669
1.18657,1.18727,1.18609,1.18721,2330
1.18723,1.18747,1.18657,1.18668,1182
1.18666,1.18691,1.18626,1.18681,403
1.18689,1.18732,1.18682,1.18699,814
1.18699,1.18734,1.18678,1.18724,942
1.18725,1.1874,1.18654,1.18664,1530
1.18664,1.18692,1.18605,1.18664,1903
1.18664,1.18702,1.18628,1.18698,1178
1.18699,1.18738,1.18697,1.18708,1078
1.18709,1.18728,1.18695,1.18728,821
1.18727,1.18811,1.18723,1.18731,1213
1.18732,1.18818,1.18672,1.18816,2331
1.18815,1.18929,1.18771,1.18838,3450
1.18835,1.18841,1.18749,1.18813,3311
1.18811,1.18815,1.18645,1.18647,2692
1.18648,1.18688,1.18618,1.18622,2379
1.18622,1.18845,1.18618,1.18797,2977
1.18795,1.18949,1.18712,1.18926,3912
1.18926,1.19102,1.18835,1.18972,4563
1.18973,1.19073,1.18934,1.18988,5147
1.1899,1.19082,1.18984,1.19037,3773
1.19037,1.19273,1.19032,1.19215,2913
1.19214,1.19231,1.1917,1.19179,1717
1.1918,1.19183,1.19134,1.19172,1448
1.19171,1.19174,1.19121,1.19135,1113
1.19136,1.19175,1.1912,1.19124,863
1.19121,1.19182,1.19107,1.19146,708
1.19144,1.19158,1.19105,1.19149,1054
1.19149,1.19183,1.19131,1.19153,973
1.19152,1.19202,1.1914,1.19193,1514
1.19193,1.19201,1.19072,1.19107,2195
1.19105,1.19105,1.19039,1.19052,1669
1.19052,1.19077,1.1903,1.19069,1483
1.19069,1.19069,1.19032,1.19039,726
1.19041,1.19045,1.18926,1.18928,1531
1.18929,1.18991,1.18845,1.18912,3181
1.18913,1.18989,1.18869,1.18987,3920
1.18984,1.1899,1.18839,1.18859,3667
1.18858,1.18955,1.18852,1.1892,2344
1.1892,1.18952,1.18824,1.18838,2458
1.18838,1.19004,1.18817,1.18953,3075
1.18953,1.18958,1.18672,1.18759,4690
1.1876,1.18897,1.18703,1.18839,4568
1.18839,1.18983,1.18823,1.18896,4265
1.18895,1.18961,1.18826,1.18961,2899
1.18961,1.19033,1.1893,1.19,1680
1.19,1.19105,1.18998,1.19063,1518
1.19063,1.19065,1.19005,1.19022,1578
1.19022,1.19059,1.19022,1.19031,892
1.1903,1.19048,1.19006,1.1901,606
1.18881,1.19037,1.18864,1.18967,562
1.18969,1.19013,1.18962,1.18981,963
1.18984,1.19035,1.18959,1.18959,1084
1.18959,1.1903,1.18943,1.18974,1776
1.18976,1.18985,1.18864,1.18895,2972
1.18895,1.18902,1.18854,1.18899,2746
1.18896,1.18931,1.18876,1.18924,1718
1.18926,1.18928,1.18872,1.18879,1241
1.18879,1.18908,1.18842,1.18895,1508
1.18896,1.18941,1.18852,1.18854,2884
1.18854,1.1888,1.1872,1.18732,3894
1.18732,1.1887,1.18712,1.18839,2878
1.18838,1.19091,1.18837,1.1904,3411
1.19043,1.19182,1.19006,1.19098,2988
1.19098,1.19153,1.1906,1.19064,2664
1.1907,1.1918,1.19028,1.1914,2513
1.1914,1.19167,1.19034,1.19054,3461
1.19054,1.19179,1.19037,1.19068,3795
1.19067,1.19161,1.19054,1.19072,3204
1.19072,1.1919,1.19055,1.19157,2027
1.19157,1.19172,1.19136,1.19144,1420
1.19143,1.19153,1.19034,1.19053,1717
1.19053,1.19092,1.18991,1.19084,1563
1.19082,1.19122,1.19073,1.19099,847
1.19093,1.1915,1.19073,1.19118,574
1.19113,1.19149,1.19111,1.19125,632
1.19125,1.19158,1.19107,1.19117,769
1.19117,1.19123,1.19021,1.19041,2147
1.1904,1.19046,1.18973,1.18995,2527
1.18995,1.19013,1.1896,1.18985,2170
1.18984,1.18994,1.18899,1.18904,1727
1.18904,1.18924,1.18861,1.18875,1542
1.18875,1.18937,1.1886,1.18929,1385
1.1893,1.19004,1.18829,1.18842,2737
1.18842,1.19088,1.18842,1.19036,4087
1.19038,1.19045,1.18952,1.19005,3196
1.19009,1.19037,1.18929,1.18934,3108
1.18932,1.18962,1.18878,1.18911,2618
1.18911,1.18966,1.18849,1.18961,4818
1.1896,1.19343,1.18775,1.19241,7483
1.1924,1.19429,1.19232,1.19354,6361
1.19354,1.19404,1.19251,1.19263,4381
1.19263,1.19388,1.19237,1.19385,3029
1.19385,1.19436,1.19361,1.19379,2066
1.19379,1.19449,1.19379,1.19423,2458
1.19423,1.1948,1.19413,1.19465,1580
1.19465,1.1956,1.19441,1.19552,1695
1.1955,1.1955,1.19474,1.19474,1100
1.19478,1.19529,1.19459,1.19492,448
1.19495,1.19514,1.19489,1.19491,847
1.1949,1.19559,1.1949,1.19537,890
1.19538,1.19587,1.19537,1.19543,1780
1.19546,1.1961,1.19526,1.19576,2146
1.19577,1.1963,1.19547,1.19595,1932
1.19595,1.19628,1.19576,1.19582,1512
1.19582,1.19641,1.19577,1.19628,1144
1.19628,1.19659,1.19599,1.19642,1200
1.19642,1.19698,1.19632,1.19692,2485
1.19692,1.1974,1.19557,1.19578,3669
1.19578,1.19718,1.19548,1.19666,2758
1.19667,1.19697,1.19514,1.19569,2567
1.19568,1.19624,1.19519,1.19531,2110
1.19531,1.19601,1.19509,1.19589,1992
1.19589,1.19674,1.19567,1.19637,1942
1.19638,1.19701,1.1957,1.19573,3629
1.19573,1.19741,1.1953,1.19654,3911
1.19652,1.19763,1.19651,1.19744,2560
1.19743,1.19874,1.19727,1.19849,1926
1.19849,1.19855,1.19778,1.1979,1300
1.1979,1.19795,1.19702,1.1971,1254
1.19711,1.19795,1.19697,1.19789,1390
1.19787,1.19818,1.19755,1.19784,906
1.19781,1.19817,1.19761,1.19788,436
1.19788,1.19844,1.19777,1.19807,670
1.19808,1.19837,1.19794,1.1983,532
1.19829,1.19884,1.19813,1.19861,1530
1.1986,1.19897,1.19723,1.19741,2146
1.19741,1.19769,1.19729,1.19734,1348
1.19734,1.19759,1.19724,1.19746,940
1.19746,1.1975,1.19698,1.19704,821
1.19704,1.19779,1.19702,1.19734,1117
1.19734,1.19805,1.19725,1.19747,2081
1.19747,1.19901,1.19747,1.19803,2981
1.19802,1.19863,1.19732,1.19808,2376
1.19808,1.19933,1.19781,1.19787,2219
1.19787,1.19789,1.19621,1.19621,2045
1.19625,1.19686,1.19617,1.19671,1805
1.19673,1.19812,1.19571,1.19583,3880
1.19583,1.19808,1.19561,1.19754,3963
1.19756,1.1984,1.19653,1.1971,4362
1.1971,1.19765,1.19572,1.19627,2724
1.19629,1.19735,1.19618,1.19709,1261
1.19707,1.19707,1.19571,1.19671,1470
1.19672,1.19773,1.19664,1.19748,1457
1.19749,1.19754,1.19687,1.19744,1490
1.19743,1.19756,1.19649,1.19655,927
1.19654,1.19703,1.1965,1.19663,470
1.19659,1.19701,1.19659,1.19671,543
1.19671,1.19701,1.19662,1.19694,526
1.19693,1.19748,1.1956,1.19569,1470
1.1957,1.19628,1.19526,1.1958,2457
1.1958,1.19601,1.19504,1.1951,1690
1.19511,1.1958,1.1951,1.1957,1040
1.1957,1.19642,1.19567,1.19633,799
1.19632,1.19723,1.19624,1.19705,1078
1.19702,1.19702,1.19583,1.19621,2383
1.19621,1.19887,1.196,1.19876,3310
1.19876,1.19884,1.19727,1.19779,2649
1.19779,1.19801,1.19692,1.19782,1925
1.1978,1.19949,1.19762,1.19888,2457
1.19888,1.19918,1.1979,1.19828,2437
1.19828,1.19901,1.19773,1.19836,2800
1.19843,1.1986,1.19769,1.19783,2618
1.19784,1.19937,1.19751,1.19795,2586
1.19795,1.19837,1.19747,1.19787,1905
1.19785,1.19808,1.19756,1.19808,1190
1.19807,1.19836,1.19769,1.19769,670
1.19769,1.19796,1.19725,1.19784,676
1.19783,1.19823,1.19783,1.19813,988
1.19813,1.19826,1.19803,1.19809,452
1.19716,1.19771,1.19709,1.19749,421
1.19752,1.19771,1.19691,1.19712,933
1.19713,1.19736,1.19681,1.1969,956
1.1969,1.1975,1.19607,1.19614,1610
1.19614,1.19638,1.19426,1.1944,2424
1.1944,1.19535,1.19432,1.19521,1571
1.19522,1.19564,1.1952,1.19562,858
1.19562,1.19591,1.19551,1.19585,815
1.19582,1.19684,1.1958,1.19669,1136
1.19669,1.19809,1.19632,1.19761,2476
1.19761,1.2021,1.19761,1.20198,4691
1.20198,1.20326,1.20133,1.20251,4514
1.20251,1.20391,1.20218,1.20374,2859
1.20374,1.20428,1.20308,1.20416,2653
1.20416,1.20481,1.20316,1.20373,3268
1.20374,1.20407,1.20308,1.20402,2373
1.20401,1.20405,1.20205,1.20251,3256
1.2025,1.20355,1.20153,1.20214,4067
1.20214,1.2032,1.20174,1.20277,2058
1.20277,1.20387,1.2027,1.2038,1473
1.20381,1.20408,1.2034,1.20352,1129
1.20353,1.20396,1.2033,1.20391,792
1.2039,1.20391,1.20336,1.20375,847
1.20375,1.20381,1.20336,1.20367,604
1.20364,1.20384,1.20324,1.20368,465
1.20368,1.20387,1.20356,1.20383,606
1.20383,1.20436,1.20369,1.20425,633
1.20425,1.20455,1.20381,1.2039,1076
1.20391,1.20477,1.20373,1.20444,2062
1.20444,1.20551,1.20436,1.20548,1482
1.20546,1.20717,1.20523,1.20667,1971
1.20667,1.20674,1.20608,1.20632,1355
1.20622,1.2064,1.20571,1.20607,1273
1.20606,1.20739,1.20483,1.20726,3515
